contig	bin
NODE_1730_length_32262_cov_13.086317	SPAdes-MetaBAT2Refined-S15.38
NODE_17_length_242416_cov_12.294342	SPAdes-MetaBAT2Refined-S15.38
NODE_18507_length_3414_cov_12.525156	SPAdes-MetaBAT2Refined-S15.38
NODE_1950_length_29520_cov_12.296148	SPAdes-MetaBAT2Refined-S15.38
NODE_1979_length_29153_cov_12.351193	SPAdes-MetaBAT2Refined-S15.38
NODE_2013_length_28722_cov_12.062616	SPAdes-MetaBAT2Refined-S15.38
NODE_20640_length_3074_cov_12.250414	SPAdes-MetaBAT2Refined-S15.38
NODE_2127_length_27777_cov_12.265601	SPAdes-MetaBAT2Refined-S15.38
NODE_2128_length_27770_cov_13.493487	SPAdes-MetaBAT2Refined-S15.38
NODE_2148_length_27604_cov_12.446768	SPAdes-MetaBAT2Refined-S15.38
NODE_216_length_100816_cov_13.326178	SPAdes-MetaBAT2Refined-S15.38
NODE_2182_length_27248_cov_12.328540	SPAdes-MetaBAT2Refined-S15.38
NODE_2490_length_24697_cov_12.237684	SPAdes-MetaBAT2Refined-S15.38
NODE_250_length_94576_cov_12.413485	SPAdes-MetaBAT2Refined-S15.38
NODE_294_length_87183_cov_12.372464	SPAdes-MetaBAT2Refined-S15.38
NODE_2989_length_21638_cov_12.813650	SPAdes-MetaBAT2Refined-S15.38
NODE_303_length_85908_cov_13.017320	SPAdes-MetaBAT2Refined-S15.38
NODE_3080_length_21077_cov_11.713538	SPAdes-MetaBAT2Refined-S15.38
NODE_3085_length_21019_cov_12.255438	SPAdes-MetaBAT2Refined-S15.38
NODE_3116_length_20844_cov_12.370244	SPAdes-MetaBAT2Refined-S15.38
NODE_31_length_198450_cov_12.733985	SPAdes-MetaBAT2Refined-S15.38
NODE_334_length_82640_cov_12.587116	SPAdes-MetaBAT2Refined-S15.38
NODE_3526_length_18826_cov_12.053860	SPAdes-MetaBAT2Refined-S15.38
NODE_3580_length_18599_cov_12.369661	SPAdes-MetaBAT2Refined-S15.38
NODE_3622_length_18453_cov_13.271225	SPAdes-MetaBAT2Refined-S15.38
NODE_366_length_79619_cov_12.340694	SPAdes-MetaBAT2Refined-S15.38
NODE_3720_length_18037_cov_12.011178	SPAdes-MetaBAT2Refined-S15.38
NODE_3835_length_17602_cov_12.459224	SPAdes-MetaBAT2Refined-S15.38
NODE_401_length_75659_cov_12.616727	SPAdes-MetaBAT2Refined-S15.38
NODE_4293_length_15962_cov_11.864902	SPAdes-MetaBAT2Refined-S15.38
NODE_43997_length_1547_cov_14.951743	SPAdes-MetaBAT2Refined-S15.38
NODE_4421_length_15534_cov_11.494153	SPAdes-MetaBAT2Refined-S15.38
NODE_455_length_71536_cov_12.520628	SPAdes-MetaBAT2Refined-S15.38
NODE_4578_length_15142_cov_12.978193	SPAdes-MetaBAT2Refined-S15.38
NODE_458_length_71355_cov_12.777223	SPAdes-MetaBAT2Refined-S15.38
NODE_4657_length_14898_cov_12.513036	SPAdes-MetaBAT2Refined-S15.38
NODE_4764_length_14581_cov_12.672036	SPAdes-MetaBAT2Refined-S15.38
NODE_4828_length_14406_cov_11.591527	SPAdes-MetaBAT2Refined-S15.38
NODE_509_length_67354_cov_12.476604	SPAdes-MetaBAT2Refined-S15.38
NODE_531_length_66258_cov_12.391251	SPAdes-MetaBAT2Refined-S15.38
NODE_5381_length_13092_cov_13.184628	SPAdes-MetaBAT2Refined-S15.38
NODE_565_length_64481_cov_13.319188	SPAdes-MetaBAT2Refined-S15.38
NODE_58_length_162612_cov_12.435207	SPAdes-MetaBAT2Refined-S15.38
NODE_613_length_61682_cov_12.990345	SPAdes-MetaBAT2Refined-S15.38
NODE_6238_length_11389_cov_12.305894	SPAdes-MetaBAT2Refined-S15.38
NODE_628_length_61127_cov_12.845183	SPAdes-MetaBAT2Refined-S15.38
NODE_643_length_60553_cov_12.536695	SPAdes-MetaBAT2Refined-S15.38
NODE_650_length_60196_cov_12.074392	SPAdes-MetaBAT2Refined-S15.38
NODE_652_length_60146_cov_12.107254	SPAdes-MetaBAT2Refined-S15.38
NODE_7215_length_9801_cov_13.154422	SPAdes-MetaBAT2Refined-S15.38
NODE_722_length_56699_cov_12.086276	SPAdes-MetaBAT2Refined-S15.38
NODE_7403_length_9548_cov_12.162857	SPAdes-MetaBAT2Refined-S15.38
NODE_759_length_55557_cov_12.933083	SPAdes-MetaBAT2Refined-S15.38
NODE_781_length_54350_cov_12.424993	SPAdes-MetaBAT2Refined-S15.38
NODE_8686_length_7970_cov_10.978648	SPAdes-MetaBAT2Refined-S15.38
NODE_879_length_49988_cov_12.690125	SPAdes-MetaBAT2Refined-S15.38
NODE_916_length_48791_cov_12.515163	SPAdes-MetaBAT2Refined-S15.38
NODE_10098_length_6707_cov_19.169122	SPAdes-MetaBAT2Refined-S15.69
NODE_1016_length_45992_cov_20.275900	SPAdes-MetaBAT2Refined-S15.69
NODE_10284_length_6568_cov_15.357593	SPAdes-MetaBAT2Refined-S15.69
NODE_10462_length_6457_cov_17.650734	SPAdes-MetaBAT2Refined-S15.69
NODE_10625_length_6351_cov_15.844504	SPAdes-MetaBAT2Refined-S15.69
NODE_10959_length_6100_cov_21.658065	SPAdes-MetaBAT2Refined-S15.69
NODE_11112_length_6006_cov_17.384137	SPAdes-MetaBAT2Refined-S15.69
NODE_11444_length_5790_cov_15.073932	SPAdes-MetaBAT2Refined-S15.69
NODE_11521_length_5745_cov_20.307206	SPAdes-MetaBAT2Refined-S15.69
NODE_11615_length_5689_cov_18.350018	SPAdes-MetaBAT2Refined-S15.69
NODE_11986_length_5487_cov_21.797128	SPAdes-MetaBAT2Refined-S15.69
NODE_12003_length_5477_cov_18.020841	SPAdes-MetaBAT2Refined-S15.69
NODE_12082_length_5441_cov_16.624582	SPAdes-MetaBAT2Refined-S15.69
NODE_12348_length_5295_cov_17.937023	SPAdes-MetaBAT2Refined-S15.69
NODE_12976_length_5018_cov_22.790852	SPAdes-MetaBAT2Refined-S15.69
NODE_13082_length_4971_cov_41.530513	SPAdes-MetaBAT2Refined-S15.69
NODE_1366_length_37552_cov_20.854042	SPAdes-MetaBAT2Refined-S15.69
NODE_14277_length_4493_cov_16.404912	SPAdes-MetaBAT2Refined-S15.69
NODE_14328_length_4472_cov_23.221644	SPAdes-MetaBAT2Refined-S15.69
NODE_14568_length_4389_cov_40.835025	SPAdes-MetaBAT2Refined-S15.69
NODE_159_length_114179_cov_21.141890	SPAdes-MetaBAT2Refined-S15.69
NODE_16091_length_3949_cov_31.119158	SPAdes-MetaBAT2Refined-S15.69
NODE_16222_length_3913_cov_18.597719	SPAdes-MetaBAT2Refined-S15.69
NODE_1662_length_33135_cov_20.848519	SPAdes-MetaBAT2Refined-S15.69
NODE_166_length_112933_cov_20.225846	SPAdes-MetaBAT2Refined-S15.69
NODE_16828_length_3764_cov_75.543004	SPAdes-MetaBAT2Refined-S15.69
NODE_169_length_112340_cov_20.685800	SPAdes-MetaBAT2Refined-S15.69
NODE_17567_length_3601_cov_25.860124	SPAdes-MetaBAT2Refined-S15.69
NODE_19416_length_3260_cov_12.965055	SPAdes-MetaBAT2Refined-S15.69
NODE_1998_length_28955_cov_20.377751	SPAdes-MetaBAT2Refined-S15.69
NODE_203_length_104208_cov_21.853850	SPAdes-MetaBAT2Refined-S15.69
NODE_20768_length_3058_cov_40.067932	SPAdes-MetaBAT2Refined-S15.69
NODE_2090_length_28114_cov_22.581489	SPAdes-MetaBAT2Refined-S15.69
NODE_21669_length_2938_cov_11.025668	SPAdes-MetaBAT2Refined-S15.69
NODE_22334_length_2863_cov_29.870370	SPAdes-MetaBAT2Refined-S15.69
NODE_2286_length_26368_cov_21.493444	SPAdes-MetaBAT2Refined-S15.69
NODE_230_length_98873_cov_20.778897	SPAdes-MetaBAT2Refined-S15.69
NODE_231_length_98861_cov_20.966247	SPAdes-MetaBAT2Refined-S15.69
NODE_2358_length_25692_cov_21.827944	SPAdes-MetaBAT2Refined-S15.69
NODE_256_length_93404_cov_21.856774	SPAdes-MetaBAT2Refined-S15.69
NODE_25_length_212648_cov_20.173251	SPAdes-MetaBAT2Refined-S15.69
NODE_267_length_91002_cov_21.220469	SPAdes-MetaBAT2Refined-S15.69
NODE_27257_length_2377_cov_17.595177	SPAdes-MetaBAT2Refined-S15.69
NODE_272_length_90435_cov_21.100531	SPAdes-MetaBAT2Refined-S15.69
NODE_27655_length_2347_cov_26.995201	SPAdes-MetaBAT2Refined-S15.69
NODE_2782_length_22891_cov_20.017691	SPAdes-MetaBAT2Refined-S15.69
NODE_27_length_208726_cov_21.343100	SPAdes-MetaBAT2Refined-S15.69
NODE_2885_length_22236_cov_21.644020	SPAdes-MetaBAT2Refined-S15.69
NODE_30505_length_2148_cov_26.809365	SPAdes-MetaBAT2Refined-S15.69
NODE_3123_length_20797_cov_20.821714	SPAdes-MetaBAT2Refined-S15.69
NODE_3294_length_19796_cov_20.271162	SPAdes-MetaBAT2Refined-S15.69
NODE_32_length_193662_cov_21.331708	SPAdes-MetaBAT2Refined-S15.69
NODE_3309_length_19731_cov_20.968083	SPAdes-MetaBAT2Refined-S15.69
NODE_3495_length_18934_cov_17.766248	SPAdes-MetaBAT2Refined-S15.69
NODE_3547_length_18753_cov_14.222002	SPAdes-MetaBAT2Refined-S15.69
NODE_3735_length_17996_cov_23.887743	SPAdes-MetaBAT2Refined-S15.69
NODE_3784_length_17784_cov_19.156185	SPAdes-MetaBAT2Refined-S15.69
NODE_3921_length_17221_cov_21.849528	SPAdes-MetaBAT2Refined-S15.69
NODE_4069_length_16745_cov_20.886938	SPAdes-MetaBAT2Refined-S15.69
NODE_4150_length_16498_cov_23.569969	SPAdes-MetaBAT2Refined-S15.69
NODE_4359_length_15709_cov_20.950747	SPAdes-MetaBAT2Refined-S15.69
NODE_451_length_71717_cov_21.554938	SPAdes-MetaBAT2Refined-S15.69
NODE_4693_length_14776_cov_21.782284	SPAdes-MetaBAT2Refined-S15.69
NODE_493_length_68240_cov_21.151705	SPAdes-MetaBAT2Refined-S15.69
NODE_5004_length_13953_cov_18.177148	SPAdes-MetaBAT2Refined-S15.69
NODE_5271_length_13348_cov_19.947717	SPAdes-MetaBAT2Refined-S15.69
NODE_5699_length_12450_cov_15.576119	SPAdes-MetaBAT2Refined-S15.69
NODE_6048_length_11752_cov_21.496965	SPAdes-MetaBAT2Refined-S15.69
NODE_6232_length_11401_cov_22.247047	SPAdes-MetaBAT2Refined-S15.69
NODE_6261_length_11333_cov_20.774162	SPAdes-MetaBAT2Refined-S15.69
NODE_6751_length_10495_cov_21.064655	SPAdes-MetaBAT2Refined-S15.69
NODE_6992_length_10120_cov_21.741083	SPAdes-MetaBAT2Refined-S15.69
NODE_7052_length_10027_cov_77.061873	SPAdes-MetaBAT2Refined-S15.69
NODE_7089_length_9969_cov_20.991931	SPAdes-MetaBAT2Refined-S15.69
NODE_7780_length_9044_cov_21.479809	SPAdes-MetaBAT2Refined-S15.69
NODE_7826_length_8985_cov_17.701904	SPAdes-MetaBAT2Refined-S15.69
NODE_7831_length_8977_cov_20.903833	SPAdes-MetaBAT2Refined-S15.69
NODE_7856_length_8942_cov_25.233487	SPAdes-MetaBAT2Refined-S15.69
NODE_78_length_150214_cov_20.631391	SPAdes-MetaBAT2Refined-S15.69
NODE_7912_length_8868_cov_20.803926	SPAdes-MetaBAT2Refined-S15.69
NODE_815_length_52605_cov_21.510523	SPAdes-MetaBAT2Refined-S15.69
NODE_8207_length_8512_cov_27.866383	SPAdes-MetaBAT2Refined-S15.69
NODE_834_length_51724_cov_21.752966	SPAdes-MetaBAT2Refined-S15.69
NODE_848_length_51071_cov_20.615728	SPAdes-MetaBAT2Refined-S15.69
NODE_8562_length_8118_cov_21.697259	SPAdes-MetaBAT2Refined-S15.69
NODE_8618_length_8054_cov_27.722715	SPAdes-MetaBAT2Refined-S15.69
NODE_87_length_145422_cov_20.639072	SPAdes-MetaBAT2Refined-S15.69
NODE_89_length_143650_cov_20.443261	SPAdes-MetaBAT2Refined-S15.69
NODE_9357_length_7312_cov_28.690506	SPAdes-MetaBAT2Refined-S15.69
NODE_9449_length_7231_cov_21.187848	SPAdes-MetaBAT2Refined-S15.69
NODE_9562_length_7125_cov_19.755021	SPAdes-MetaBAT2Refined-S15.69
NODE_965_length_47250_cov_21.396525	SPAdes-MetaBAT2Refined-S15.69
NODE_9782_length_6946_cov_20.657669	SPAdes-MetaBAT2Refined-S15.69
NODE_9961_length_6809_cov_14.658129	SPAdes-MetaBAT2Refined-S15.69
NODE_10084_length_6714_cov_28.870851	SPAdes-MaxBin2Refined-S15.019_sub
NODE_10086_length_6713_cov_23.154551	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1019_length_45814_cov_26.048908	SPAdes-MaxBin2Refined-S15.019_sub
NODE_10213_length_6626_cov_22.309238	SPAdes-MaxBin2Refined-S15.019_sub
NODE_10248_length_6592_cov_25.076182	SPAdes-MaxBin2Refined-S15.019_sub
NODE_10347_length_6523_cov_22.538497	SPAdes-MaxBin2Refined-S15.019_sub
NODE_10631_length_6348_cov_28.284284	SPAdes-MaxBin2Refined-S15.019_sub
NODE_10694_length_6298_cov_186.353836	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1070_length_44265_cov_27.464691	SPAdes-MaxBin2Refined-S15.019_sub
NODE_10710_length_6285_cov_20.033066	SPAdes-MaxBin2Refined-S15.019_sub
NODE_10732_length_6266_cov_27.770729	SPAdes-MaxBin2Refined-S15.019_sub
NODE_10785_length_6232_cov_26.571637	SPAdes-MaxBin2Refined-S15.019_sub
NODE_10889_length_6150_cov_27.022149	SPAdes-MaxBin2Refined-S15.019_sub
NODE_10923_length_6124_cov_27.149942	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11026_length_6055_cov_23.328000	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11099_length_6011_cov_24.879113	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11118_length_6002_cov_24.887506	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1116_length_43075_cov_24.451371	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11195_length_5954_cov_26.669435	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1124_length_42924_cov_25.828314	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11382_length_5831_cov_27.120152	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11421_length_5804_cov_24.489824	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11508_length_5756_cov_22.195755	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11607_length_5694_cov_27.642667	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11728_length_5626_cov_23.540298	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11790_length_5588_cov_26.569131	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1179_length_41502_cov_27.018095	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11812_length_5580_cov_29.776109	SPAdes-MaxBin2Refined-S15.019_sub
NODE_11856_length_5557_cov_27.553072	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1195_length_41214_cov_26.020943	SPAdes-MaxBin2Refined-S15.019_sub
NODE_12041_length_5459_cov_26.621762	SPAdes-MaxBin2Refined-S15.019_sub
NODE_12142_length_5408_cov_22.901364	SPAdes-MaxBin2Refined-S15.019_sub
NODE_12386_length_5275_cov_24.642720	SPAdes-MaxBin2Refined-S15.019_sub
NODE_12476_length_5228_cov_24.344288	SPAdes-MaxBin2Refined-S15.019_sub
NODE_12630_length_5163_cov_26.440681	SPAdes-MaxBin2Refined-S15.019_sub
NODE_12807_length_5093_cov_22.071854	SPAdes-MaxBin2Refined-S15.019_sub
NODE_12838_length_5080_cov_25.863284	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1291_length_39197_cov_26.307138	SPAdes-MaxBin2Refined-S15.019_sub
NODE_12975_length_5018_cov_27.755591	SPAdes-MaxBin2Refined-S15.019_sub
NODE_13089_length_4967_cov_23.401262	SPAdes-MaxBin2Refined-S15.019_sub
NODE_13107_length_4959_cov_30.497961	SPAdes-MaxBin2Refined-S15.019_sub
NODE_13151_length_4940_cov_26.016991	SPAdes-MaxBin2Refined-S15.019_sub
NODE_13290_length_4887_cov_25.638659	SPAdes-MaxBin2Refined-S15.019_sub
NODE_13359_length_4861_cov_28.725759	SPAdes-MaxBin2Refined-S15.019_sub
NODE_13374_length_4852_cov_27.380655	SPAdes-MaxBin2Refined-S15.019_sub
NODE_13661_length_4732_cov_25.849049	SPAdes-MaxBin2Refined-S15.019_sub
NODE_13844_length_4662_cov_26.568266	SPAdes-MaxBin2Refined-S15.019_sub
NODE_13881_length_4644_cov_26.139682	SPAdes-MaxBin2Refined-S15.019_sub
NODE_14036_length_4584_cov_22.947671	SPAdes-MaxBin2Refined-S15.019_sub
NODE_14103_length_4561_cov_24.834221	SPAdes-MaxBin2Refined-S15.019_sub
NODE_14179_length_4531_cov_25.213807	SPAdes-MaxBin2Refined-S15.019_sub
NODE_14309_length_4479_cov_27.748192	SPAdes-MaxBin2Refined-S15.019_sub
NODE_14358_length_4463_cov_26.163793	SPAdes-MaxBin2Refined-S15.019_sub
NODE_14418_length_4442_cov_27.534990	SPAdes-MaxBin2Refined-S15.019_sub
NODE_14494_length_4418_cov_24.978914	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1457_length_35800_cov_26.430829	SPAdes-MaxBin2Refined-S15.019_sub
NODE_14581_length_4385_cov_26.962356	SPAdes-MaxBin2Refined-S15.019_sub
NODE_14922_length_4272_cov_28.053593	SPAdes-MaxBin2Refined-S15.019_sub
NODE_14953_length_4262_cov_27.675778	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1495_length_35034_cov_25.579576	SPAdes-MaxBin2Refined-S15.019_sub
NODE_14962_length_4259_cov_26.127973	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15039_length_4235_cov_26.233493	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15223_length_4175_cov_23.507524	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15241_length_4171_cov_28.765549	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15270_length_4163_cov_21.649951	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15336_length_4148_cov_21.495969	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15341_length_4146_cov_26.946223	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15356_length_4143_cov_25.950342	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15382_length_4139_cov_27.909647	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15421_length_4129_cov_25.958763	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1545_length_34384_cov_26.872528	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15529_length_4101_cov_27.462185	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15605_length_4075_cov_29.911940	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1564_length_34178_cov_27.331888	SPAdes-MaxBin2Refined-S15.019_sub
NODE_15668_length_4055_cov_30.933000	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1573_length_34076_cov_25.653538	SPAdes-MaxBin2Refined-S15.019_sub
NODE_16140_length_3935_cov_28.364433	SPAdes-MaxBin2Refined-S15.019_sub
NODE_16187_length_3923_cov_27.463289	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1623_length_33618_cov_24.048446	SPAdes-MaxBin2Refined-S15.019_sub
NODE_16290_length_3897_cov_29.838105	SPAdes-MaxBin2Refined-S15.019_sub
NODE_16391_length_3872_cov_26.473670	SPAdes-MaxBin2Refined-S15.019_sub
NODE_16681_length_3797_cov_23.944148	SPAdes-MaxBin2Refined-S15.019_sub
NODE_16697_length_3794_cov_26.430864	SPAdes-MaxBin2Refined-S15.019_sub
NODE_16733_length_3783_cov_29.143509	SPAdes-MaxBin2Refined-S15.019_sub
NODE_16787_length_3772_cov_23.319882	SPAdes-MaxBin2Refined-S15.019_sub
NODE_16849_length_3760_cov_24.144130	SPAdes-MaxBin2Refined-S15.019_sub
NODE_16880_length_3752_cov_30.430349	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1692_length_32722_cov_25.161600	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17023_length_3725_cov_21.662125	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17039_length_3722_cov_27.012817	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1707_length_32511_cov_26.972116	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17080_length_3711_cov_29.686269	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17147_length_3695_cov_26.620604	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17164_length_3691_cov_27.040704	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17220_length_3679_cov_30.586645	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17224_length_3678_cov_24.938725	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17307_length_3659_cov_25.873751	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17416_length_3634_cov_19.740989	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17452_length_3627_cov_29.494681	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17597_length_3594_cov_27.393049	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17598_length_3594_cov_24.490534	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17813_length_3548_cov_18.877756	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17835_length_3543_cov_31.182053	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17836_length_3543_cov_26.719323	SPAdes-MaxBin2Refined-S15.019_sub
NODE_17922_length_3526_cov_30.109479	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1821_length_31114_cov_27.098941	SPAdes-MaxBin2Refined-S15.019_sub
NODE_18451_length_3423_cov_28.339667	SPAdes-MaxBin2Refined-S15.019_sub
NODE_18459_length_3422_cov_26.054945	SPAdes-MaxBin2Refined-S15.019_sub
NODE_18483_length_3418_cov_27.110913	SPAdes-MaxBin2Refined-S15.019_sub
NODE_18878_length_3349_cov_24.631755	SPAdes-MaxBin2Refined-S15.019_sub
NODE_19261_length_3285_cov_26.950155	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1944_length_29605_cov_25.101523	SPAdes-MaxBin2Refined-S15.019_sub
NODE_1949_length_29545_cov_25.610309	SPAdes-MaxBin2Refined-S15.019_sub
NODE_19522_length_3240_cov_319.124019	SPAdes-MaxBin2Refined-S15.019_sub
NODE_19564_length_3235_cov_22.701572	SPAdes-MaxBin2Refined-S15.019_sub
NODE_19766_length_3204_cov_26.035884	SPAdes-MaxBin2Refined-S15.019_sub
NODE_19925_length_3179_cov_23.934379	SPAdes-MaxBin2Refined-S15.019_sub
NODE_19953_length_3176_cov_27.429029	SPAdes-MaxBin2Refined-S15.019_sub
NODE_19999_length_3169_cov_24.543031	SPAdes-MaxBin2Refined-S15.019_sub
NODE_20097_length_3152_cov_28.357766	SPAdes-MaxBin2Refined-S15.019_sub
NODE_20181_length_3141_cov_30.423850	SPAdes-MaxBin2Refined-S15.019_sub
NODE_20370_length_3115_cov_30.122222	SPAdes-MaxBin2Refined-S15.019_sub
NODE_20766_length_3059_cov_25.778961	SPAdes-MaxBin2Refined-S15.019_sub
NODE_20808_length_3053_cov_64.046364	SPAdes-MaxBin2Refined-S15.019_sub
NODE_21094_length_3012_cov_26.055800	SPAdes-MaxBin2Refined-S15.019_sub
NODE_21151_length_3004_cov_23.671753	SPAdes-MaxBin2Refined-S15.019_sub
NODE_21323_length_2982_cov_35.585241	SPAdes-MaxBin2Refined-S15.019_sub
NODE_21324_length_2982_cov_24.886573	SPAdes-MaxBin2Refined-S15.019_sub
NODE_21486_length_2960_cov_27.694664	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2151_length_27582_cov_23.529081	SPAdes-MaxBin2Refined-S15.019_sub
NODE_21523_length_2956_cov_22.153395	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2172_length_27375_cov_28.292789	SPAdes-MaxBin2Refined-S15.019_sub
NODE_21760_length_2926_cov_24.369906	SPAdes-MaxBin2Refined-S15.019_sub
NODE_21809_length_2921_cov_29.483950	SPAdes-MaxBin2Refined-S15.019_sub
NODE_22132_length_2884_cov_26.793213	SPAdes-MaxBin2Refined-S15.019_sub
NODE_22133_length_2884_cov_24.509367	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2258_length_26604_cov_24.608384	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2264_length_26583_cov_26.782230	SPAdes-MaxBin2Refined-S15.019_sub
NODE_22710_length_2820_cov_26.513562	SPAdes-MaxBin2Refined-S15.019_sub
NODE_22809_length_2809_cov_25.546841	SPAdes-MaxBin2Refined-S15.019_sub
NODE_22835_length_2806_cov_20.854598	SPAdes-MaxBin2Refined-S15.019_sub
NODE_22929_length_2794_cov_28.827309	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2292_length_26314_cov_26.736776	SPAdes-MaxBin2Refined-S15.019_sub
NODE_22955_length_2791_cov_94.831506	SPAdes-MaxBin2Refined-S15.019_sub
NODE_23328_length_2749_cov_23.423905	SPAdes-MaxBin2Refined-S15.019_sub
NODE_23392_length_2741_cov_25.107967	SPAdes-MaxBin2Refined-S15.019_sub
NODE_23552_length_2724_cov_28.504309	SPAdes-MaxBin2Refined-S15.019_sub
NODE_23619_length_2717_cov_24.864388	SPAdes-MaxBin2Refined-S15.019_sub
NODE_23687_length_2710_cov_26.200000	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2377_length_25556_cov_25.923964	SPAdes-MaxBin2Refined-S15.019_sub
NODE_23861_length_2693_cov_20.268385	SPAdes-MaxBin2Refined-S15.019_sub
NODE_23905_length_2689_cov_27.582005	SPAdes-MaxBin2Refined-S15.019_sub
NODE_24060_length_2672_cov_27.114635	SPAdes-MaxBin2Refined-S15.019_sub
NODE_24194_length_2660_cov_21.704031	SPAdes-MaxBin2Refined-S15.019_sub
NODE_24204_length_2659_cov_33.130952	SPAdes-MaxBin2Refined-S15.019_sub
NODE_24259_length_2654_cov_24.141208	SPAdes-MaxBin2Refined-S15.019_sub
NODE_24498_length_2627_cov_29.877916	SPAdes-MaxBin2Refined-S15.019_sub
NODE_24639_length_2614_cov_28.009769	SPAdes-MaxBin2Refined-S15.019_sub
NODE_24714_length_2607_cov_25.146944	SPAdes-MaxBin2Refined-S15.019_sub
NODE_24742_length_2604_cov_25.441742	SPAdes-MaxBin2Refined-S15.019_sub
NODE_25069_length_2573_cov_24.729547	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2513_length_24564_cov_26.837529	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2519_length_24516_cov_27.502310	SPAdes-MaxBin2Refined-S15.019_sub
NODE_25241_length_2556_cov_24.762095	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2552_length_24291_cov_27.730607	SPAdes-MaxBin2Refined-S15.019_sub
NODE_25571_length_2525_cov_103.317814	SPAdes-MaxBin2Refined-S15.019_sub
NODE_26159_length_2474_cov_25.800331	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2632_length_23781_cov_25.020400	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2649_length_23589_cov_27.469109	SPAdes-MaxBin2Refined-S15.019_sub
NODE_26679_length_2425_cov_2.491561	SPAdes-MaxBin2Refined-S15.019_sub
NODE_2678_length_23453_cov_25.658475	SPAdes-MaxBin2Refined-S15.019_sub
NODE_27575_length_2353_cov_28.542211	SPAdes-MaxBin2Refined-S15.019_sub
NODE_27822_length_2334_cov_19.999122	SPAdes-MaxBin2Refined-S15.019_sub
NODE_28018_length_2317_cov_28.631742	SPAdes-MaxBin2Refined-S15.019_sub
